"linenum";"startnum";"endnum";"Name";"Name_1";"Shape_Leng";"type";"coordinates"
739;203;225;"直走";"中环西路";"46.7986295431";"LineString";"51162.128400001675,19803.51159999892,51206.11980000138,19819.47619999945"
899;220;225;"中五路";"中五路";"187.138710635";"LineString";"51325.73310000077,19683.5811999999,51322.479400001466,19683.857099998742,51319.95169999823,19685.1875,51316.89180000126,19687.316100001335,51308.51040000096,19694.76630000025,51292.14660000056,19710.99700000137,51277.51240000129,19726.69550000131,51262.612100001425,19741.995000001043,51245.050999999046,19760.354299999774,51230.017599999905,19776.318900000304,51217.645100001246,19789.356699999422,51211.12620000169,19796.80680000037,51209.26359999925,19799.20149999857,51206.20369999856,19802.52749999985,51205.139400001615,19805.321299999952,51204.70069999993,19808.47839999944,51204.70069999993,19812.735599998385,51204.70069999993,19815.928500000387,51206.11980000138,19819.47619999945"
807;335;322;"拐弯";"中六横东";"40.519313478";"LineString";"52011.340300001204,19824.816599998623,51976.96169999987,19803.370700001717"
559;326;335;"拐弯";"中八路";"35.7960783634";"LineString";"51989.914400000125,19796.140999998897,52011.340300001204,19824.816599998623"
560;340;335;"中八路";"中八路";"166.406602755";"LineString";"52128.19849999994,19722.72269999981,52124.118599999696,19720.7714000009,52119.63679999858,19720.32880000025,52116.31089999899,19719.13149999827,52114.04919999838,19719.13149999827,52111.65450000018,19719.13149999827,52108.59459999949,19719.13149999827,52105.2686999999,19719.79659999907,52100.47929999977,19721.260099999607,52096.488099999726,19723.255600001663,52086.37719999999,19732.701400000602,52076.13329999894,19744.541799999774,52054.84710000083,19766.094000000507,52050.0577000007,19771.681699998677,52046.465700000525,19776.204999998212,52043.538800001144,19781.12739999965,52037.95120000094,19788.3115000017,52032.36360000074,19795.8946999982,52026.465500000864,19802.930900000036,52021.73530000076,19813.33749999851,52015.58590000123,19820.196400001645,52011.340300001204,19824.816599998623"
740;199;142;"中环西路";"中环西路";"662.486176217";"LineString";"51132.33419999853,19826.13069999963,51128.54989999905,19821.400499999523,51121.691100001335,19817.61630000174,51110.4197999984,19812.239300001413,51089.13360000029,19804.434399999678,51066.783100001514,19795.919900000095,51040.53020000085,19787.228100001812,51010.90700000152,19777.82669999823,50982.17060000077,19770.908700000495,50955.91770000011,19763.45850000158,50934.27679999918,19759.023899998516,50923.988499999046,19757.78220000118,50919.376499999315,19757.78220000118,50914.58709999919,19757.959600001574,50909.797699999064,19757.959600001574,50905.71779999882,19757.959600001574,50898.2677000016,19756.54050000012,50889.57580000162,19755.121399998665,50881.2388000004,19753.702399998903,50873.4338000007,19751.041600000113,50868.64440000057,19749.090300001204,50857.29179999977,19746.96169999987,50842.39149999991,19745.18789999932,50814.54210000113,19743.23669999838,50773.21150000021,19741.28539999947,50722.479499999434,19740.753299999982,50696.04919999838,19740.221099998802,50660.74960000068,19742.349700000137,50632.01330000162,19745.010499998927,50600.971000000834,19748.20340000093,50566.91310000047,19751.7511,50542.07930000126,19754.76669999957,50517.954900000244,19757.25,50502.522500000894,19759.378699999303,50494.540199998766,19760.265599999577,50492.05680000037,19761.15249999985,50489.928199999034,19762.571600001305,50486.756400000304,19765.291799999774"
741;203;199;"直走";"中环西路";"40.8863179491";"LineString";"51162.128400001675,19803.51159999892,51155.647700000554,19818.543299999088,51132.33419999853,19826.13069999963"
496;557;97;"西五路";"西五路";"5.81742402811";"LineString";"49552.78420000151,19825.26610000059,49557.248700000346,19828.995799999684"
497;97;103;"西五路";"西五路";"87.6894934442";"LineString";"49557.248700000346,19828.995799999684,49577.13060000166,19822.624699998647,49592.164000000805,19818.6334999986,49607.99549999833,19816.371899999678,49616.51000000164,19816.2388000004,49622.23070000112,19815.573600001633,49625.4235999994,19815.440600000322,49629.41470000148,19814.775400001556,49635.444099999964,19812.436099998653,49641.47520000115,19808.3563000001"
498;94;609;"西五路";"西五路";"11.5743224929";"LineString";"49536.70919999853,19837.297800000757,49538.58430000022,19832.610100001097,49540.45939999819,19826.359799999744"
499;94;97;"直走";"西五路";"22.1538769596";"LineString";"49536.70919999853,19837.297800000757,49557.248700000346,19828.995799999684"
742;224;199;"直走";"中环西路";"46.0950711068";"LineString";"51174.96449999884,19843.663899999112,51132.33419999853,19826.13069999963"
743;225;224;"直走";"中环西路";"39.4423319483";"LineString";"51206.11980000138,19819.47619999945,51174.96449999884,19843.663899999112"
174;104;103;"直走";"南三路";"46.4116375172";"LineString";"49632.60029999912,19853.911499999464,49641.47520000115,19808.3563000001"
857;279;260;"中四横路";"中四横路";"116.679845644";"LineString";"51512.07360000163,19859.332499999553,51510.13100000098,19853.29890000075,51506.1398999989,19849.041700001806,51500.286200001836,19842.52279999852,51487.647500000894,19830.54930000007,51473.94460000098,19817.112500000745,51460.24159999937,19804.207699999213,51445.20820000023,19789.30739999935,51438.15720000118,19782.78849999979,51435.496399998665,19780.659899998456,51432.56960000098,19778.797400001436,51429.90879999846,19778.531300000846"
744;225;252;"中环西路";"中环西路";"110.541252526";"LineString";"51206.11980000138,19819.47619999945,51208.60319999978,19823.733399998397,51213.21519999951,19827.81329999864,51223.50349999964,19833.48959999904,51247.09569999948,19846.616099998355,51272.284299999475,19862.04850000143,51289.49060000107,19872.33680000156,51295.52169999853,19876.416700001806,51298.71460000053,19878.545299999416"
819;252;254;"中六路";"中六路";"168.482201236";"LineString";"51298.71460000053,19878.545299999416,51303.32660000026,19879.609600000083,51306.34219999984,19879.077500000596,51309.8898999989,19878.19049999863,51315.56960000098,19875.64939999953,51320.713799998164,19870.859999999404,51335.61410000175,19855.42749999836,51353.5298999995,19838.0438000001,51381.201900001615,19808.952799998224,51397.52129999921,19792.278599999845,51410.825199998915,19777.91039999947,51414.01810000092,19772.588899999857,51415.43719999865,19769.218600001186,51415.61459999904,19764.784000001848"
467;10;8;"外环西路";"外环西路";"158.371126159";"LineString";"47832.23099999875,19896.35649999976,47830.09079999849,19887.082400001585,47826.770500000566,19881.834199998528,47821.73649999872,19875.83630000055,47817.452300000936,19871.230799999088,47815.63149999827,19868.124699998647,47811.77569999918,19867.375,47799.886900000274,19866.83940000087,47791.425599999726,19866.518100000918,47787.67689999938,19865.768399998546,47784.99920000136,19863.947599999607,47783.178399998695,19861.591200001538,47780.82209999859,19857.735399998724,47781.0362999998,19851.416200000793,47782.107400000095,19842.312199998647,47782.96420000121,19836.10000000149,47785.64180000126,19831.922899998724,47788.96209999919,19829.24529999867,47796.99509999901,19829.45949999988,47808.02699999884,19829.995000001043,47819.38019999862,19828.38839999959,47826.449200000614,19824.42550000176,47831.16180000082,19820.998100001365,47835.6603000015,19815.749899998307,47838.110599998385,19812.991200000048"
355;10;8;"外环路";"外环路";"83.6073680667";"LineString";"47832.23099999875,19896.35649999976,47834.879000000656,19859.443100001663,47835.20580000058,19856.79600000009,47835.60500000045,19854.201799999923,47836.00409999862,19850.310400001705,47836.303399998695,19843.425599999726,47836.664599999785,19841.026200000197,47836.74500000104,19837.49170000106,47836.90560000017,19831.708000000566,47837.789200000465,19816.927400000393,47838.110599998385,19812.991200000048"
745;251;224;"中环西路";"中环西路";"116.362390277";"LineString";"51276.25010000169,19899.43730000034,51270.3964000009,19895.180100001395,51253.19009999931,19884.891800001264,51230.484799999744,19871.055799998343,51212.92370000109,19861.477000001818,51190.21849999949,19848.88269999996,51181.881400000304,19844.270700000226,51178.51110000163,19843.561099998653,51174.96449999884,19843.663899999112"
746;252;265;"直走";"中环西路";"36.9548399184";"LineString";"51298.71460000053,19878.545299999416,51329.04740000144,19899.65410000086"
820;260;265;"中六路";"中六路";"165.53601206";"LineString";"51429.90879999846,19778.531300000846,51426.982000000775,19778.398200001568,51425.11939999834,19779.329500000924,51422.591699998826,19780.792899999768,51412.2146999985,19791.702100001276,51390.26330000162,19814.71779999882,51373.50050000101,19831.480599999428,51358.467099998146,19847.046100001782,51344.09899999946,19862.4785999991,51335.98360000178,19871.1261,51330.928199999034,19876.447599999607,51328.79949999973,19879.241399999708,51327.46920000017,19881.769200000912,51326.4048999995,19884.429900001734,51326.4048999995,19887.090700000525,51326.38659999892,19890.784899998456,51326.563999999315,19895.21950000152,51329.04740000144,19899.65410000086"
858;285;279;"直走";"中四横路";"62.3828484317";"LineString";"51557.55700000003,19902.02769999951,51512.07360000163,19859.332499999553"
149;133;129;"南二路";"南二路";"144.795388315";"LineString";"50203.9523999989,19908.548000000417,50202.43969999999,19901.364300001413,50198.45179999992,19880.518399998546,50195.55150000006,19861.666400000453,50193.1950000003,19843.177000001073,50191.74480000138,19824.1436999999,50190.475900001824,19805.473000001162,50189.20710000023,19791.696600001305,50189.20710000023,19782.995700001717,50187.93820000067,19776.469999998808,50186.30680000037,19770.488099999726,50183.22520000115,19766.137600000948"
175;99;105;"南三路";"南三路";"368.021367389";"LineString";"49809.42980000004,19596.476500000805,49803.930900000036,19596.83130000159,49800.028400000185,19597.71819999814,49797.367600001395,19599.669500000775,49793.997299999,19601.975499998778,49791.691300000995,19607.119600001723,49785.48290000111,19616.52100000158,49773.95289999992,19632.84039999917,49763.309799999,19646.85379999876,49749.8284999989,19662.286200001836,49738.12110000104,19674.70320000127,49726.23640000075,19688.89389999956,49716.835000000894,19699.182300001383,49710.80389999971,19707.51929999888,49705.3049999997,19714.792100001127,49700.51559999958,19722.06489999965,49697.95459999889,19728.16250000149,49696.45789999887,19732.153599999845,49694.761700000614,19736.244600001723,49692.267200000584,19741.034000001848,49690.07209999859,19744.925299998373,49688.37579999864,19749.01630000025,49686.48000000045,19752.5084999986,49681.39130000025,19760.69040000066,49677.49989999831,19767.674899999052,49674.706099998206,19771.765799999237,49670.71499999985,19778.45100000128,49668.51979999989,19781.74370000139,49664.22929999977,19792.619600001723,49660.23820000142,19805.790399998426,49658.142799999565,19812.1763000004,49655.44880000129,19820.25840000063,49650.22700000182,19836.6886,49647.69929999858,19851.588899999857,49645.70369999856,19865.82409999892,49644.506400000304,19880.19220000133,49643.57510000095,19895.22560000047,49644.240299999714,19908.928500000387"
225;142;147;"南一路";"南一路";"155.121506915";"LineString";"50486.756400000304,19765.291799999774,50484.003400001675,19768.580099999905,50482.550400000066,19770.95080000162,50482.01509999856,19772.556699998677,50481.9386,19774.239100001752,50482.09160000086,19779.66869999841,50482.77980000153,19784.48649999872,50483.08570000157,19786.933600001037,50484.38569999859,19795.65150000155,50485.37990000099,19802.15170000121,50486.679900001734,19809.110700000077,50488.362300001085,19816.375700000674,50489.50939999893,19822.187600001693,50490.27419999987,19828.458399999887,50491.26830000058,19835.340900000185,50492.64479999989,19842.376400001347,50493.48600000143,19847.882500000298,50494.55660000071,19854.229699999094,50495.550799999386,19862.794700000435,50496.392000000924,19869.371399998665,50498.27829999849,19882.1678000018,50499.60379999876,19890.528799999505,50501.507199998945,19907.359700001776,50508.3825000003,19914.65170000121"
537;69;44;"星光下道";"星光下道";"429.239782572";"LineString";"49106.613299999386,19915.009500000626,49112.46209999919,19909.09019999951,49124.28779999912,19897.5011,49134.930900000036,19883.073800001293,49149.59470000118,19862.73369999975,49166.387099999934,19838.84589999914,49177.73970000073,19819.215300001204,49201.62750000134,19775.460400000215,49212.034099999815,19751.099599998444,49232.26909999922,19702.666999999434,49241.93980000168,19674.916200000793,49260.33529999852,19608.58749999851,49263.17339999974,19592.189199998975,49265.06549999863,19577.367699999362,49266.957600001246,19560.654199998826,49266.479699999094,19554.844799999148,49264.51280000061,19550.377099998295,49260.43290000036,19545.58769999817,49255.46620000154,19542.74960000068,49249.43510000035,19539.73409999907,49245.00050000101,19538.669700000435"
176;105;611;"南三路";"南三路";"10.037682297";"LineString";"49644.240299999714,19908.928500000387,49648.07889999822,19912.44519999996,49651.62090000138,19915.73149999976"
747;264;251;"直走";"中环西路";"34.8013382239";"LineString";"51303.02529999986,19921.66840000078,51276.25010000169,19899.43730000034"
