"FID";"road_name";"distance";"prev_bus_stop_x";"prev_bus_stop_y";"bus_stop_x";"bus_stop_y";"prev_bus_stop_id";"prev_bus_stop";"bus_stop_id";"bus_stop";"coordinates"
338;"夜65路";"496.522993333925";"49778.5894";"21658.9571";"50136.8384";"22001.3172";"A11";"综合商业北区站";"A28";"中大站";"49778.58940000087,21658.957100007683,49778.5700000003,21659.01539999619,49775.24870000407,21668.965999998152,49782.81709999964,21681.64510000497,49813.74620000273,21710.22200000286,49889.60220000148,21783.23860000819,49966.61740000546,21860.055400002748,50034.30950000137,21923.554600004107,50066.41830000281,21949.60410000384,50118.34560000524,22001.02940000221,50125.347100004554,22008.013099998236,50136.838399998844,22001.31720000133"
339;"夜65路";"525.731943550612";"50136.8384";"22001.3172";"50559.9857";"22287.3866";"A28";"中大站";"A27";"中环东路站";"50136.838399998844,22001.31720000133,50136.9833999984,22001.23270000145,50136.425599999726,22021.126499999315,50188.161600001156,22071.496599998325,50275.69249999896,22154.467300001532,50327.05150000006,22200.61730000004,50379.62040000036,22234.54069999978,50462.212900001556,22275.734799999744,50495.34569999948,22286.391800001264,50536.284699998796,22296.65309999883,50552.27299999818,22300.081700000912,50559.98570000008,22287.38659999892"
340;"夜65路";"696.533697";"51180.7533";"21980.1674";"51631.1736";"21933.9528";"A26";"广外站";"A31";"东四路北站";"51180.75329999998,21980.167399998754,51197.31980000064,21986.096400000155,51226.11910000071,21948.86160000041,51261.67060000077,21905.323399998248,51296.63720000163,21861.677999999374,51318.211599998176,21826.424800001085,51364.70259999856,21778.599399998784,51437.56260000169,21721.373100001365,51454.66939999908,21710.357999999076,51461.51099999994,21706.16310000047,51476.2014000006,21727.88369999826,51500.36419999972,21767.50829999894,51535.330899998546,21814.76319999993,51567.086599998176,21859.7928000018,51583.42639999837,21875.03319999948,51597.40799999982,21895.326799999923,51621.33909999952,21934.319600000978,51622.971799999475,21936.603100001812,51631.1735999994,21933.952799998224"
342;"夜65路";"726.455488063638";"50559.9857";"22287.3866";"51180.7533";"21980.1674";"A27";"中环东路站";"A26";"广外站";"50559.98570000008,22287.38659999892,50560.03799999878,22287.300599999726,50566.31010000035,22303.080600000918,50606.8638000004,22312.075100000948,50652.507599998266,22315.181299999356,50721.19200000167,22312.88149999827,50773.11499999836,22305.041999999434,50826.61679999903,22291.301199998707,50884.047299999744,22269.55950000137,50936.02299999818,22245.26889999956,50979.03400000185,22217.99450000003,51002.10599999875,22202.465100001544,51045.91860000044,22168.444699998945,51079.59369999915,22131.859700001776,51121.89680000022,22081.805500000715,51174.6922999993,22015.125300001353,51184.40500000119,21997.757399998605,51180.75329999998,21980.167399998754"
343;"番202路";"2693.76819334718";"47783.3068999983";"19861.9726562";"48608.8125";"20108.1054688";"C04";"大学城(科学中心)总站";"A04";"广大站";"47783.30689999834,19861.972199998796,47822.43989999965,19817.74170000106,47847.637699998915,19422.59490000084,47837.46029999852,19272.24549999833,47863.26300000027,19258.99700000137,47924.71049999818,19280.036899998784,47891.98169999942,19555.809099998325,47870.884100001305,19851.624299999326,47879.82789999992,19990.70149999857,48084.93569999933,20126.74350000173,48225.29030000046,20279.042300000787,48318.52450000122,20451.75769999996,48335.60689999908,20472.664299998432,48425.22329999879,20420.913899999112,48649.01649999991,20268.281899999827,48711.1603000015,20207.142900001258,48608.81089999899,20108.10570000112"
344;"番202路";"461.342938400241";"48608.8108999989";"20108.1054688";"48475.6796875";"19701.1933594";"A04";"广大站";"A03";"广大生活区站";"48608.81089999899,20108.10570000112,48489.79969999939,20000.092500001192,48436.136500000954,19879.797499999404,48442.49450000003,19756.411899998784,48475.67830000073,19701.193100001663"
345;"番202路";"512.997666";"48475.6783000007";"19701.1933594";"48941.4648438";"19533.3730469";"A03";"广大生活区站";"A02";"广大公寓站";"48475.67830000073,19701.193100001663,48505.18569999933,19649.528700001538,48568.50569999963,19598.06569999829,48694.2639000006,19556.63049999997,48862.64169999957,19537.192699998617,48941.46449999884,19533.373300001025"
346;"番202路";"677.690086671704";"48941.4644999988";"19533.3730469";"49614.75";"19479.0644531";"A02";"广大公寓站";"B09";"广美生活区站";"48941.46449999884,19533.373300001025,49078.47850000113,19515.2303000018,49232.803199999034,19496.284299999475,49394.99350000173,19479.17080000043,49591.179900001734,19472.053300000727,49614.74989999831,19479.064300000668"
347;"番202路";"495.140709778336";"49614.7498999983";"19479.0644531";"50060.2890625";"19687.8398438";"B09";"广美生活区站";"B30";"中环西路站";"49614.74989999831,19479.064300000668,49726.441100001335,19506.82449999824,49845.76370000094,19563.75450000167,49953.57310000062,19624.460900001228,50060.288600001484,19687.84039999917"
348;"番202路";"843.085450085973";"50060.2886000014";"19687.8398438";"50895.609375";"19718.7382812";"B30";"中环西路站";"B29";"广工站";"50060.288600001484,19687.84039999917,50158.82030000165,19717.908100001514,50256.06069999933,19732.292899999768,50477.16840000078,19726.990800000727,50648.42489999905,19709.27459999919,50814.54369999841,19704.840100001544,50895.61070000008,19718.73919999972"
349;"番202路";"720.569855";"50895.6107";"19718.7382812";"51513.078125";"20061.21875";"B29";"广工站";"B22";"综合商业南区站";"50895.61070000008,19718.73919999972,51062.94550000131,19755.39130000025,51215.89680000022,19809.1986999996,51334.73000000045,19885.753800000995,51449.14900000021,19990.51350000128,51513.07999999821,20061.219599999487"
350;"番202路";"369.691468347728";"51513.0799999982";"20061.21875";"51698.2890625";"20380.140625";"B22";"综合商业南区站";"B21";"华工站";"51513.07999999821,20061.219599999487,51644.629200000316,20240.707299999893,51698.28730000183,20380.14149999991"
351;"番202路";"524.134357749613";"51698.2873000018";"20380.140625";"51813.15625";"20890.3515625";"B21";"华工站";"B20";"华工生活区站";"51698.28730000183,20380.14149999991,51762.64979999885,20631.08199999854,51784.92700000107,20800.865699999034,51813.15689999983,20890.35080000013"
352;"番202路";"665.842191610723";"51813.1568999998";"20890.3515625";"51786.96875";"21501.9433594";"B20";"华工生活区站";"A25";"广中医广药站";"51813.15689999983,20890.35080000013,51931.79349999875,21160.660300001502,51912.39719999954,21331.699000000954,51867.147900000215,21434.39939999953,51786.96770000085,21501.94339999929"
353;"番202路";"767.918125439846";"51786.9677000008";"21501.9433594";"51210.984375";"22001.9023438";"A25";"广中医广药站";"B27";"广外站";"51786.96770000085,21501.94339999929,51605.76639999822,21651.949700001627,51428.76099999994,21761.159899998456,51292.01429999992,21907.452300000936,51210.984799999744,22001.90190000087"
354;"番202路";"632.115625387841";"51210.9847999997";"22001.9023438";"50689.9804688";"22336.0058594";"B27";"广外站";"B26";"中环东路站";"51210.984799999744,22001.90190000087,51104.022900000215,22144.45910000056,51004.705299999565,22234.09490000084,50806.183499999344,22330.999899998307,50689.980099998415,22336.005399998277"
355;"番202路";"509.511434744672";"50689.9800999984";"22336.0058594";"50226.9960938";"22139.2226562";"B26";"中环东路站";"B25";"中大站";"50689.980099998415,22336.005399998277,50477.69079999998,22312.678899999708,50292.284699998796,22207.606699999422,50226.99430000037,22139.22190000117"
356;"番202路";"480.848987662339";"50226.9943000003";"22139.2226562";"49881.9335938";"21804.3339844";"B25";"中大站";"B18";"综合商业北区站";"50226.99430000037,22139.22190000117,50024.547699999064,21960.75510000065,49881.93549999967,21804.333599999547"
357;"番202路";"1979.99119571718";"49881.9354999996";"21804.3339844";"50583.3320312";"21574.7617188";"B18";"综合商业北区站";"A101";"大学城体育中心站";"49881.93549999967,21804.333599999547,49799.32569999993,21740.11670000106,49506.62070000172,22019.92410000041,49710.4338000007,22231.469399999827,50213.680500000715,21704.927799999714,50378.69240000099,21531.751499999315,50583.3339000009,21574.76159999892"
358;"番202路";"453.1261986512";"50583.3339000009";"21574.7617188";"50874.7421875";"21398.5996094";"A101";"大学城体育中心站";"C101";"大学城(体育中心)总站";"50583.3339000009,21574.76159999892,50834.59430000186,21543.387099999934,50923.579500000924,21447.964699998498,50874.74370000139,21398.60000000149"
359;"番201路";"825.155991642325";"50874.7437000013";"21398.5996094";"51353.2265625";"20806.2558594";"C101";"大学城(体育中心)总站";"B14";"内环东路站";"50874.74370000139,21398.60000000149,50941.566100001335,21382.26689999923,50952.80970000103,21206.278299998492,51096.9375,21060.16250000149,51297.31749999896,20930.134500000626,51353.22549999878,20806.256400000304"
360;"番201路";"911.215534476826";"51353.2254999987";"20806.2558594";"50759.0234375";"20197.9550781";"B14";"内环东路站";"B15";"中心大街南站";"51353.22549999878,20806.256400000304,51312.29830000177,20652.765299998224,51216.137299999595,20480.636900000274,51074.05750000104,20335.25789999962,50862.00710000098,20205.377099998295,50759.02299999818,20197.95479999855"
361;"番201路";"471.436998459892";"50759.0229999981";"20197.9550781";"50453.2109375";"20542.5585938";"B15";"中心大街南站";"A13";"省中医大学城医院站";"50759.02299999818,20197.95479999855,50537.852499999106,20373.48649999872,50453.21049999818,20542.558800000697"
362;"番201路";"547.733344";"50453.2104999981";"20542.5585938";"50034.1367188";"20440.2363281";"A13";"省中医大学城医院站";"A18";"广大附中";"50453.21049999818,20542.558800000697,50330.66750000045,20679.353700000793,50212.125900000334,20595.792300000787,50034.1361999996,20440.235500000417"
363;"番201路";"510.802394526981";"50034.1361999996";"20440.2363281";"49668.53125";"20089.6601562";"A18";"广大附中";"A34";"南汉二陵博物馆";"50034.1361999996,20440.235500000417,49915.101100001484,20346.40210000053,49729.545499999076,20185.571100000292,49668.529599998146,20089.65940000117"
364;"番201路";"350.550892862622";"49668.5295999981";"20089.6601562";"49664.2929688";"19752.1113281";"A34";"南汉二陵博物馆";"A07";"美术学院站";"49668.529599998146,20089.65940000117,49619.12550000101,19916.613899998367,49664.291900001466,19752.110599998385"
365;"番201路";"370.425527082651";"49664.2919000014";"19752.1113281";"49596.8164062";"19514.7636719";"A07";"美术学院站";"A08";"广美生活区站";"49664.291900001466,19752.110599998385,49761.341699998826,19601.09490000084,49737.46660000086,19568.623500000685,49596.816700000316,19514.762899998575"
366;"番201路";"538.189723069856";"49596.8167000003";"19514.7636719";"49060.6445312";"19560.90625";"A08";"广美生活区站";"B05";"广大公寓站";"49596.816700000316,19514.762899998575,49297.96150000021,19537.319699998945,49060.64620000124,19560.90549999848"
367;"番201路";"574.739471167264";"49060.6462000012";"19560.90625";"48518.3398438";"19706.2617188";"B05";"广大公寓站";"B04";"广大生活区站";"49060.64620000124,19560.90549999848,48809.615899998695,19595.293099999428,48710.9272999987,19581.550400000066,48565.50569999963,19661.432700000703,48518.341499999166,19706.261700000614"
368;"番201路";"428.355534294763";"48518.3414999991";"19706.2617188";"48629.734375";"20072.4902344";"B04";"广大生活区站";"B03";"广大站";"48518.341499999166,19706.261700000614,48464.54320000112,19849.74489999935,48502.0887000002,19968.61149999872,48567.87480000034,20037.82019999996,48629.732599999756,20072.489900000393"
369;"番201路";"919.253415665337";"48629.7325999997";"20072.4902344";"49399.8125";"20537.96875";"B03";"广大站";"A09";"华师站";"48629.732599999756,20072.489900000393,48677.63540000096,20105.80970000103,48876.627700001,20297.465100001544,49073.24410000071,20350.70340000093,49219.76810000092,20404.6035999991,49313.69539999962,20462.811999998987,49399.813799999654,20537.96930000186"
370;"番201路";"725.822574992831";"49399.8137999996";"20537.96875";"49507.9023438";"21238.1445312";"A09";"华师站";"A10";"星海学院站";"49399.813799999654,20537.96930000186,49475.6838000007,20688.441500000656,49518.71489999816,20843.296500001103,49514.74549999833,20988.283300001174,49499.72480000183,21063.28990000114,49507.901299998164,21238.144400000572"
371;"番201路";"527.639908483475";"49507.9012999981";"21238.1445312";"49778.3945312";"21658.9570312";"A10";"星海学院站";"A11";"综合商业北区站";"49507.901299998164,21238.144400000572,49531.319099999964,21391.432700000703,49635.37359999865,21547.610899999738,49732.556299999356,21643.51929999888,49778.393599998206,21658.95650000125"
372;"番201路";"496.522993333925";"49778.3935999982";"21658.9570312";"50136.7890625";"22001.2324219";"A11";"综合商业北区站";"A28";"中大站";"49778.393599998206,21658.95650000125,49966.27470000088,21859.41310000047,50136.78869999945,22001.232000000775"
373;"番201路";"525.731943550612";"50136.7886999994";"22001.2324219";"50560.0390625";"22287.3007812";"A28";"中大站";"A27";"中环东路站";"50136.78869999945,22001.232000000775,50313.29710000008,22152.37269999832,50502.25,22293.773099999875,50560.03799999878,22287.300599999726"
374;"番201路";"726.455488063638";"50560.0379999987";"22287.3007812";"51180.7539062";"21980.1679688";"A27";"中环东路站";"A26";"广外站";"50560.03799999878,22287.300599999726,50721.751299999654,22285.60119999945,50945.09059999883,22207.24130000174,51048.9486999996,22122.655600000173,51180.75329999998,21980.167399998754"
375;"番201路";"773.800669579287";"51180.7532999999";"21980.1679688";"51756.9804688";"21474.5957031";"A26";"广外站";"B28";"广中医广药站";"51180.75329999998,21980.167399998754,51260.276099998504,21843.82050000131,51398.18980000168,21717.53750000149,51488.12429999933,21652.08529999852,51579.73389999941,21589.364300001413,51647.61679999903,21569.65469999984,51703.558899998665,21529.617699999362,51756.981800001115,21474.59549999982"
376;"番201路";"630.88245334705";"51756.9818000011";"21474.5957031";"51771";"20894.703125";"B28";"广中医广药站";"A21";"华工生活区站";"51756.981800001115,21474.59549999982,51867.87530000135,21368.592099998146,51896.22800000012,21264.009199999273,51886.83769999817,21117.521499998868,51830.74929999933,20973.5709999986,51770.99960000068,20894.702700000256"
